text	emotion
논의하고 싶다면 415.782.7822로 전화하십시오.	중립
가스 파이프 라인 속도가 최소 속도로 설정되면 Enron이 살 수있는 경우 발전소가 프로젝트를 작동시키기에 충분한 $$$를 만들까요?	중립
애들이 모두 나랑 말도 안하려해.	상처
남편이 주말마다 피곤하다고 아이와 놀아주지를 않아. 나도 주말에 쉬고 싶은 건 마찬가진데.	상처
"Molly, ""감사하지만 감사하지 않음""템플릿 편지를 전달해 주시겠습니까?"	중립
가족이 모임을 예약하거나 공유하고 싶은 좋아하는 비디오를 찾는 이메일을 읽는 경우 Gmail, Calendar, Search, YouTube 또는 Life가 무엇이든간에 이동할 수 있는지 확인하고 싶습니다.쉽게.	중립
저에게 관심을 가져 주셔서 감사합니다.	중립
Joanie는 Calp의 이메일을 통해 와이어 결제를 받았다는 것을 알았습니다.	중립
자식들은 연락도 없고 우리 집에 놀러도 오지 않아.	분노
사고로 장애가 생겨서 일을 못 하게 됐어. 앞으로 가족들과 먹고사는 게 걱정이야.	불안
답변 해주세요 0 댓글 $ 링크	중립
장인어른이 나를 사위로 인정을 안 해주셔. 아무래도 나는 평생 사위로 인정을 못 받을 거 같아.	슬픔
요즘 밤마다 부모님이 싸우셔.	불안
어린 딸아이가 받고 싶어 하는 생일 선물도 제대로 몰랐던 내가 한심하게 느껴졌어.	당황
이번 달 월급도 부모님께 전부 드렸어.	슬픔
나는 ($ 4.9951) x 12dt를 입력하여 송장에 대한 크레딧을 제공해야합니다.	중립
미래의 모든 LocalJobsfrenzy 이메일 광고에서 구독을 취소하려면 여기를 클릭하십시오.	중립
가입 하시겠습니까?	중립
CMA는 설명을 요구할 것이므로 침묵을 유지하고 다른 요금 설계/비용 할당 문제 (예 : 자본, 교차 보조금 없음)에 중점을 두는 것이 좋습니다.	중립
그 햄과 옥수수 thitys를 어떻게 만드나요?	중립
CES 또는 EES의 누구와도 논의하지 마십시오.	중립
캔자스로 항공편을 예약 할 수 있도록 학교 일정을 살펴보십시오.	중립
이번 직장 괜히 들어왔다.	슬픔
2001 년 5 월 12 일 Westin Galleria에서 열리는 연례 청소년 당뇨병 재단 갈라를 위해 저와 함께 당신과 손님을 초대하고 싶습니다.	중립
앞으로 또 다른 완전한 세션을 제공 할 필요는 없습니다.	중립
Why don't you just pick a restaurant and I'll meet you there.	중립
나이가 들어서 눈이 침침해지고 돋보기를 쓰니까 어지럽고 일이 잘 안 돼서 속상해.	분노
아내가 주는 약을 먹었어. 무슨 약인지 잘 모르겠어.	불안
간 이식 수술을 앞두고 있으니 다른 어떤 것에도 집중할 수가 없어.	불안
나는 그에게 당신에게 연락을 취하고 무료 컨설팅 세션 시간을 예약하고 싶은지 확인했습니다.	중립
상원 층의 동의에서, 국회의원들은 상대방이 캘리포니아에서 문제가있는 캘리포니아 유틸리티에 의한 비자발적 파산 신고의 문을 열어 줄 위험한 제안이라고 말한 더 넓은 파산 개혁 법안에 대한 수정안을 살해했다.	중립
내 친구들은 공부를 잘 하는데 선생님이 온갖 편의를 누리게 해줘서 부담스러워.	슬픔
회사에서 근무하느라 핸드폰을 못 봤는데 확인해보니까 딸한테 부재중 전화가 열 통 넘어.	불안
우리는 당신이 회의에서 발표하기를 고대하고 있습니다.	중립
대학에 들어오고 나서 목표가 사라졌어. 학점도 낮고 전공도 맞지 않아서 실패한 인생 같아.	상처
결혼식 준비 비용으로 고민이 많았는데 부모님이 큰 도움을 주셨어.	기쁨
Paul 11:30 또는 12에 만나는 것은 어떻습니까?나는 사무실에 있으므로 전화를 줘.	중립
우리 엄마는 언니만 좋아해.	당황
받은 편지함으로 배달하려면 newsltr@pathmark.vertismail.com을 추가하십시오.	중립
나를 따돌렸던 친구에게 너무 화가 나서 그 친구를 한대 쳤어.	분노
모든 허가 문제의 조건은 대행사가 승인을받을 때까지 탄수화물이 장치에 설치되어서는 안된다는 것입니다.	중립
내일 점심은 어떻습니까 (우리 모두는 도시에 있습니다) 또는 오후 5시 (볼 게임 전)?	중립
수업 일정은 아직 오후 복용량이 필요하지 않았습니다.	중립
George Demontrond, Susan Bandy (Houston 2012 Exec Director)와 나는 휴스턴의 입찰 노력에 대해 당신을 업데이트하고 다가오는 사이트 방문에 대한 잠재적 참여에 대해 논의 할 시간을 15 분 정도 감사합니다.	중립
한 평생직장 생활하면서 가장으로써 최선을 다했다고 생각했는데 인제 와서 내 의견이 이렇게 무시될 수 있다니 너무나 화가 나.	상처
아내가 감기에 걸려서 감기약을 사러 갔다가 다른 것만 사고 들어와서 아내가 더 아픈 것 같아.	당황
나는 평범한 개척자와 함께 보험업자를 대표하는 V & E가 괜찮습니다 ..	중립
그리고 그렇습니다. 우리는 Stan의 달력에 대한 귀하와 Phil이 Operations Alliances Topic을 살펴볼 수 있도록 제공 할 것입니다 ... 나는 그들의 일정을 기다릴 것입니다.	중립
나는 당신이 아직 없다면 당신이 관리자와 채용 담당자에게 보낼 수 있도록 수정 된 이력서를 첨부했습니다.	중립
Transco의 Oglethorpe에서 상환받는 것에 대해 오늘 오후에 당신과 나는 이야기하자.	중립
자식들 다 키워봐야 소용없다는 말이 이제 실감이 나네. 슬퍼라.	슬픔
래리, 가서	중립
그것에 대해 무엇을 말합니까?	중립
나 어제 너무 충격받은 일이 있었어.	상처
모든 직원에게 이메일을 읽는 것은 임시 직원이 포함되어 있지 않다는 것입니다.	중립
사용 가능한 일류 업그레이드가 있습니까?	중립
지금 너무 좋아 보이지 않습니다.	중립
회의 결과가 무엇인지 알려주세요.	중립
사람을 대하는 건 정말 쉽지 않은 것 같아.	분노
내 자식들이 다 결혼을 안하고 있어서 걱정이야.	불안
엄마와 의사소통이 안돼.	불안
남편은 항상 술을 마시고 들어와 속상해.	분노
마지막으로, 나는 언젠가 내일까지 기술 섹션 초안을 준비해야합니다.	중립
텍사스 데스크는 새로운 제품을 만들어야합니다.	중립
이것을 살펴보고 당신이 만들고 싶은 모든 변경 사항에 대해 저와 함께 돌아가십시오.	중립
반에 어떤 애가 너무 싫어서 고민이야.	분노
점점 살이 쪄서 복부비만이 되어가고 있어. 남들이 흉측하다고 생각하면 어쩌지?	당황
무료 점심과 새로운 파워 골프 셔츠는 어디에 있습니까?	중립
신체 질환 때문에 직장도 잃고 경제적으로도 너무 어려워진 나 자신이 지긋지긋해.	분노
이번에 내가 승진하는 시기였는데 다음으로 미뤄졌어.	분노
내 제일 친한 친구가 외국으로 이민 간대. 너무 슬퍼.	슬픔
10 월 11 일 이사회 회의까지 4 천 5 백만 VAR과 계약을 파워 북의 계약을 연장 할 수 있습니까?	중립
나중에 암탉에 대한 세부 정보를 보내 드리겠습니다.	중립
Bisquick의 맛있는 추수 감사절 요리법	중립
암에 걸리고 나니 욕심이 많이 줄어들어. 수술 후 도시를 떠나 전원생활을 하려고 해.	기쁨
주최자를 보낼 수 있도록 현재 집 주소를 보내 주시겠습니까?	중립
내 참 이래도 되나 싶어 말 좀 해 볼게.	당황
나는 이번 주 화요일부터 배심원 의무를 맡았습니다. 저는 오늘 Patti가 Chris에게 전화를 걸어 다음 주에 그와 다시 돌아올 것이라고 알려주었습니다.	중립
친구로부터 더 많은 이메일을 받고 싶지 않은 경우 $ 링크를 따르십시오.	중립
나는 나이는 많은데 여전히 취준생이야. 미래가 걱정돼.	불안
시한부를 선고받았어.	당황
반복 경보 지원, 핀 번호 자동화 등의 Android 용 새로운 PhoneWeaver에 대한 자세한 내용을 보려면 다음 링크를 방문하십시오.	중립
당신이 승리하고 경기를 마감 해야하는 경우, LMG 또는 마크 맨 소총으로 방어 클래스로 전환 할 수 있습니다.	중립
내가 알레르기성 비염이라니 너무 당혹스럽네. 이제 육십이 넘었는데 놀랐어.	불안
더 이상 신청하지 않으려면 : $ 링크로 이동하여 응용 프로그램을 검색하고 삭제하십시오.	중립
가스 조직에 대한 현재 토론에 따라 달력에 참석하십시오.	중립
이 모든 일이 정리되면 우리 모두가 같은 페이지에 있는지 확인하기 위해 월요일 오전에 이용할 수 있도록 귀하와 Laine을 계획하십시오.	중립
내일과 수요일은 꽤 나쁘지만 목요일과 금요일은 넓습니다.	중립
우리가 논의 할 것들이 있습니다.	중립
Ebay Inc.는이 이메일을 Hannahfay321@gmail.com으로 보냈다.	중립
이것은 오늘 밤 자정에 문을 닫습니다.	중립
우리는 내일 오후에 떠나려고 (손가락을 넘어서서) 시도 할 것입니다.	중립
친한 벗이 갑자기 배척을 하니 배신당한 느낌이야.	상처
너무 노후 준비가 안 되어 있어서 불만스러워.	불안
케이크 산책이 아니라면 금요일까지 모든 것을 고정해야한다고 생각하지 마십시오.	중립
장애가 있는 난 모든 것에 흥미를 잃었어. 그래서 새아빠와 대화를 하고 싶은데 어렵네.	불안
내일 학교에 정말 가고 싶지 않아.	상처
인터넷에서 몇 시간을 보내십니까?	중립
나는 내일 연합군 미터에서 CES에 7000을 팔았다 - Deal 169576.	중립
여기에 올 수있는시기를 보려면 달력을 찾아야합니다.	중립
이번 큰 성과를 내어 곧 정년퇴직을 하는데 회사 동료들에게 명예롭게 퇴직할 수 있을 것 같아.	기쁨
나이가 들어 있을 하고 싶어도 써주질 않아. 경제적인 여유가 없는 내가 너무 안쓰러워.	슬픔
아래 링크를 사용하여 계정을 활성화하십시오.	중립
우리가 11 월 회의에서 연설에 대해 이야기했을 때 Enron의 경영 회의는 아직 예정되지 않았습니다.	중립
어쨌든, 나는 콜로라도 주에 적기를 보내고 싶지 않습니다.	중립
큰일 났어. 오늘 프레젠테이션 하는 도중에 엄청난 실수를 해버렸어.	슬픔
안녕 Jeff- 내 마지막 이메일이 그것을 통과했는지 여전히 궁금합니다.	중립
그녀와 싸울 때마다 친구들이 없었다면 우리는 화해는 커녕 벌써 헤어졌을 거야. 고마운 녀석들이지.	기쁨
의사가 나는 염세적인 성격이라 우울증에 걸리기 쉽다고 조심하라고 했어.	슬픔
회사 간 메일을 통해 보낼 수 있습니다.	중립
퇴직을 했는데 경제적으로 어려움이 있어서 미래가 걱정돼.	상처
취업이 안되니 그냥 포기하고 부모님 집에서 지내고 있어.	슬픔
설치 한 응용 프로그램은 정식 버전입니다.	중립
교체하기 전에 얼마나 오래 걸릴지 아십니까?	중립
난 우리 식구가 정말 좋아.	기쁨
구인 게시와 관련하여 궁금한 점이 있으시면 CDC에 CENTRIONER@mailman.stanford.edu에 문의하십시오.	중립
열심히 취업 준비해서 시험을 봤는데 떨어졌어.	불안
회사에서 워크숍을 간다고 조를 짜고 있는데 아무도 나를 찾아주는 사람이 없어.	당황
오늘 아침에 흥미로운 소식이 있습니다.	중립
MP3 파일을 다운로드하면 128kps 형식으로 다운로드해야합니다.	중립
4 월 27 일 금요일에 뵙겠습니다.	중립
이메일로 판단하면 운동에서 재미있게 보인 것 같습니다. 영어 학위가 마침내 돈을 지불하고 있다고 생각합니다.	중립
얼마 전에 이혼을 해서 너무 슬프고 계속 울고 싶어.	슬픔
부장님이 프로젝트 실패의 책임을 지고 퇴사하기로 했어.	상처
정말 나쁜 일이 벌어지는 것을 봤어. 그래서 기분이 좋지 않아.	분노
Chris, 우리의 토론에 따르면, 나는 언제든지 EPC 제공 업체와 계약을 맺을 수 있음을 확인하고 싶습니다.	중립
곧 퇴직인데 가족들에게 미안한 생각에 떳떳지 못해서 괴롭네.	당황
우리가 S.D.에게 제공 한 숫자를 업데이트해야합니다.지난주.	중립
Viadeohello, 2012 년 4 월 29 일 일요일, Tonyrull Tonyrull은 네트워크에 가입하라는 초대장을 보냈습니다. Viadeo는 다음과 같이 도와 드리겠습니다. 연락처를 찾아 온라인 평판을 구입하여 구직 또는 모집을 겪고 있습니다.Tonyrullif 더 이상 Viadeo에 가입하려는 초대장을 받고 싶지 않습니다.	중립
이제 뭐 먹고 살지? 일자리 얻어서 돈 벌기가 이렇게 힘든 일이었나.	슬픔
영순 할머니가 내 돈을 훔쳐갔어.	상처
우리는 잠재적으로 함께 일할 수있는 방법에 대해 더 자세히 이야기하기를 기대합니다.	중립
남자친구는 정말 내 마음을 몰라주는 것 같아. 왜 원하는 것을 딱 맞춰서 못 해줄까?	분노
어제 힘들게 작성한 보고서를 컴퓨터 고장 때문에 날렸어. 내일 제출인데 언제 다시 다할지 너무 걱정이야.	분노
