,text,emotion
2098,내일 점심은 어떻습니까 (우리 모두는 도시에 있습니다) 또는 오후 5시 (볼 게임 전)?,중립
2099,언제 A & M/UT FF Tourney에서 연습을 시작할 것인가 - 팀을 모으고 연습을 시작해야합니다.,중립
2100,내일 페이지를 잠시 얻을 때 (이번 주에는 모바일입니다) 우리는 이야기 할 수 있습니다.,중립
2101,Sue가 화요일에 돌아와서 우리의 그로프의 정신으로 미리 충전하기 전에 그룹으로 논의하는 것이 유용 할 수 있습니다.,중립
2102,오늘 이야기 할 수 있습니까?,중립
2103,귀하의 의견은 당사에 매우 중요하므로 질문이나 의견으로 저희에게 연락하려면 여기를 클릭하십시오.,중립
2104,"Viadeo Invitation 안녕하세요, 내 연락처 네트워크에 가입하도록 초대하고 싶습니다. Kind, Tonyrull Tonyrullyangon, HDJ는 더 이상 Viadeo에 가입하라는 초대장을 받고 싶지 않다면 Tonyrull Tonyrull의 Tonyrull 메시지를 알고 있음을 확인합니다.",중립
2105,"당신이 저에게 전화 할 수 없다면, 나는 당신에게 월요일 상황에 대한 짧은 메모를 보내 드리겠습니다.",중립
2106,"당신이 그에게 연락하고 싶다면, 나는 5-10 분을 기다렸다가 그의 휴대 전화로 전화를 걸었습니다.",중립
2107,이 제안에 대해 기억해야 할 내용을 요약 해 봅시다.,중립
2108,Cathy Phillips (X-36898)에게 연락하여 참석에 관심이 있는지 알려주십시오.,중립
2109,또한 논의중인 정보를 보호 할 수 있도록 논의하는 기밀 정보의 특성을 알아야합니다.,중립
2110,또한 Lisa Bills는 회의에 늦게 올 계획이므로 우리가 어디에서 만나게 될지 알려주십시오.,중립
2111,그리고 우리는 Lay 씨가 저녁 식사를 위해 머물기를 좋아합니다. 이것은 가능합니까?,중립
2112,그리고 왜 페인트의 항아리를 폭발시킬 것인가?,중립
2113,또한 흥미롭고 관련 광고를 보여주는 방법 또는 쿠키 및 유사한 기술이 어떻게 도움이되는지에 대해 더 많이 배우려면 광고 및 쿠키 페이지를 방문하십시오.,중립
2114,그 날짜를 사용할 수 있습니까?,중립
2115,당신은 사용할 수 있습니다?,중립
2116,우리가 논의하는 모든 정보는 완전히 기밀이 될 것입니다.,중립
2117,아래에서 중국 비자 요구 사항을 찾으십시오.,중립
2118,브루스 : 나는 점심을 먹기 위해 묶여 있지만 월요일이나 화요일에 하루 동안 함께합시다.,중립
2119,그러나 시간 제약 조건이 있거나 통합 할 시간이 충분히 있는지 확인하려면 베타를 사용할 수 있습니다.,중립
2120,전화에 대해 토론하고 싶을 때마다 전화하십시오 (Palmer가 당신에게 말하는 것을 잊었습니다).,중립
2121,우리는 그분 (교수가 아닌 아들)을 슈퍼 토요일에 초대 할 수 있습니까?,중립
2122,대니와 필 : 베드로와의 만남에 관심이 있다면 빈스와 후속 조치를 취하십시오.,중립
2123,내 주차 태그에 대한 내 메시지를 받았습니까?,중립
2124,지구의 날에 만들었나요?,중립
2125,Haas 주소에 응답 했습니까?,중립
2126,지난 밤 뉴스에서 그들이 당신이 나에게 말하고있는 그 피라미드 계획에 참여한 44 명을 체포했다는 것을 알았습니까?,중립
2127,교체하기 전에 얼마나 오래 걸릴지 아십니까?,중립
2128,이것이 해결되었는지 알고 있습니까?,중립
2129,우리가 월요일에 만나고 있는지 아십니까?,중립
2130,Nabisco에 대해 VNG와 채팅하는 것을 잊지 마십시오.,중립
2131,여전히 반환에 대해 확신이 없더라도 지금 당사에 전화하여 귀하의 반환 상태로 YES를 선택하십시오.,중립
2132,다음은 우리가 좋아할 것이라고 생각하는 책이 있습니다. 우리가 만나고 싶은 독자 몇 명과 함께.,중립
2133,안녕 Jeff- 내 마지막 이메일이 그것을 통과했는지 여전히 궁금합니다.,중립
2134,"나는 당신이 그것에 대해 모두 ""이야기""할 것이라고 확신하지만, 공감한 귀가 필요하면 나에게 윙윙 거리는 소리를 줘.",중립
2135,"나는 전화를 걸어 내 청구서에 신용을 얻었습니다. 그것은 단지 전화를 걸어야 할 필요가없고, 그들은 당신에게 며칠이 지났는지 묻습니다.",중립
2136,우리가 그러한 토론을 할 때까지 더 이상의 투자를 승인하고 싶지 않습니다.,중립
2137,최근에 Egnyte로 이사를 시작한 것을 보았습니다. 현재 상황에 대한 세부 사항에 대해 논의하고 싶습니다.현재 요구 사항을 충족하십시오!,중립
2138,나는 당신이 알고있는 집 변호인에 관한 대화를 추적하고 싶었습니다.,중립
2139,"Costilla 거래, 특히 재구매 옵션에 대한 정보를 얻을 수 있는지 궁금합니다.",중립
2140,금요일에 일을 마치고 일정을 받고 전화를 걸어 언제 어디서 게임이 될지 알려 드리겠습니다.,중립
2141,Sheri와 이야기 한 후 내일 전화하겠습니다. 오전 11 시가되어야합니다.,중립
2142,변경하지 않으면 착륙 후 금요일 오후에 전화하여 알려 드리겠습니다.,중립
2143,이메일이 아니라면 팩스를받을 수 있습니까?,중립
2144,"그렇지 않다면, 우리가 잘못하고있는 일과 Google Apps 통합을 더 가치있게 향상시킬 수있는 방법을 듣고 싶습니다.",중립
2145,"당신이 그렇게했다면, 당신이 그것을 다시 사용하고 싶도록 내 응용 프로그램을 개선하는 방법을 알려주십시오. 나는 사용자를 소중히 여기며 항상 피드백을 받게되어 기쁩니다.",중립
2146,"중재에 동의하지 않으려면 온라인 양식을 통해 쉽게 옵트 아웃 할 수 있으며,이 약관의 30 일 이내에 효과적입니다.",중립
2147,계정을 열어두고 싶지 않다면 무료 평가판 중에 언제든지 취소하거나 단순히 시험이 만료되도록 할 수 있습니다.,중립
2148,해결할 수없는 문제가 발생하면 지원 사이트를 $ 링크로 방문하십시오.,중립
2149,위의 설명에 적합하고 요구 사항을 충족하는 경우 위치를 설명하는이 광고에 신청하십시오.,중립
2150,건강이나 절차에 대한 질문이 있으면 의료 전문가에게 직접 전화하십시오.,중립
2151,"랩톱, 과학 계산기 또는 새로운 유니폼과 같은 이번 학년도에 계획 할 수있는 큰 티켓 품목이 있으면 저축으로 올바른 길을 가고 있는지 확인하기 위해 위시리스트에 항목을 추가 할 수 있습니다.이러한 특별 구매를 설명합니다.",중립
2152,업그레이드 문제가 있거나 새로운 기능에 어려움이있는 경우 기꺼이 도와 드리겠습니다.,중립
2153,다른 문제가 있으면이 티켓을 다시 열어주십시오.,중립
2154,링크에 문제가 있으면 아래 URL을 복사하여 브라우저에 붙여 넣으십시오.,중립
2155,Pchlotto와 관련하여 질문이 있으시면 pchlotto .com을 방문하십시오.,중립
2156,서비스를 개선하는 방법에 대한 생각이 있으시면 support@proven.com으로 이메일을 보내주십시오.,중립
2157,온라인으로 구매하려면 지금 구매하십시오 >> $ 링크,중립
2158,어떻게 진행되는지 알려주세요!,중립
2159,그것이 정리 될 수 있는지 알려주세요.,중립
2160,"마리오, 좋은 피자 반죽 레시피를 어디에서 찾아야하는지 말해 줄 수 있습니까?”",중립
2161,아니요- 저는 11시에 브래드 포드와 만나서 논의합니다.,중립
2162,지원 담당자와 상담하려면 1-877-428-5608로 전화하십시오.,중립
2163,(855) 962-3621로 전화 하거나이 이메일에 회신하십시오.,중립
2164,정보를 작성하고 재정 지원 자격이 있는지 확인하십시오.,중립
2165,iPhone 4 용 Google+ 앱 초대를 제공하십시오.,중립
2166,이 주문에 대해 문의하려면 주문 참조 번호를 인용하십시오.,중립
2167,Please schedule this candidate for an interview.,중립
2168,가입 중에 문제가 있으면 이메일을 보내주십시오.,중립
2169,Scott은 John Singer 에게이 역량에서 벗어나야한다고 말할 것입니다.,중립
2170,"즉, 그것은 당신에게 중요하지 않을 수도 있고 당신은 나에게 달러를 보내는 것을 신경 쓰지 않을 것입니다.",중립
2171,"Therefore, please prepare a list of site specific issues for that document as well.",중립
2172,"This week, we take a look at the analysis you can do as a marketer to understand what content you should be developing, how you should share it, and what works on Twitter for your specific message.",중립
2173,우리는 수요일에 Mark와 만나 호주의 승인 절차를 알아 내기 위해 노력하고 있기 때문에 수요일 이후에 응답을 시작할 것입니다.,중립
2174,귀하의 옵션을 이해하고 귀하에게 가장 적합한 프로그램을 결정하는 데 도움이되는 전문가와 연결할 수 있습니다.,중립
2175,우리는 마을 밖으로 나갈 수 있습니다.,중립
2176,우리는 현금 거래를 위해 매일 자동화 된 시트를 구성하는 것에 대해 논의해야합니다.,중립
2177,"우리는이 컨퍼런스를 최소 25,000 명과 온라인 및 언론 캠페인을 포함하여 40,000 명 이상의 대상 개인에게 마케팅 할 것입니다.",중립
2178,"우리는 아마도 거래/마케팅/EES 비즈니스 및 자산/규제 사업을 별도의 형식으로 위해 ESA 2001 예산 (소득, 비용, 현금 흐름 및 자본)이 필요할 것입니다.",중립
2179,수천을 빌릴 수 있고 상환하는 데 최대 3 년이 걸릴 수 있다면 어떨까요?,중립
2180,What is the address of the HR website where I can see my old pay stubs?,중립
2181,이 모든 가격 질문을 누구에게 보내기 시작할 수 있습니까?,중립
2182,목요일 에이 데이터를 얻을 수 있다면 이상적입니다.,중립
2183,짧은 예의 회의를 위해 그들을 만나고 싶습니까 (5-10 분)?,중립
2184,오늘 Graham의 무료 선물로 시작할 수 있습니다.,중립
2185,제공 할 수있는 모든 데이터가 도움이됩니다.,중립
2186,여전히 Weds 또는 Thurs A.M.,중립
2187,"벤, 월요일 오전 9시에 이용할 수 있습니까?",중립
2188,승무원/의제 목록이 있습니까?,중립
2189,당신은 당신이 상사가 선택의 중요성에 대해 주지사에게 전화를 걸려고한다고 생각하십니까?,중립
2190,금요일 밤에 Astros 게임 티켓을 원하십니까?,중립
2191,"엘던, 당신과 밥이 이번 주에 올라갈 계획입니까?",중립
2192,"FALCON- 부지런한 보고서, 고객 토론을 검토하십시오.",중립
2193,아직 보드를 꺼 냈습니까?,중립
2194,계약 실행 프로세스에서 계속 발전하기 위해 Teksystems가 취해야 할 추가 단계를 확인하기 위해 후속 조치를 취하고 싶었습니다.,중립
2195,화요일에 저녁 식사에 관한 메시지를 보냈습니다.,중립
2196,질문을 남겨두고 싶습니다.,중립
2197,이번 일요일 슈퍼 볼 파티를 위해 일부를 만들고 싶습니다.,중립
2198,소프트웨어 업데이트 마법사에 대한 평가를 가능한 한 성공적으로 평가하도록 도와 드리고자합니다.,중립
2199,iPhone : Priority Matrix에서 작업을 구성하는 데 사용하는 앱을 귀하에게 추천하고 싶습니다.,중립
2200,내가 틀렸다면 오늘처럼 사각형을 치워야합니다.,중립
2201,"Y2K 문제로 인해 에너지가 전달되지 않는 경우, 장엄한 사건이거나 다른 방법으로 변명됩니까?",중립
2202,"그것이 다니 니스가 테이블에 가져 오면 (그의 큰 가방 $$$$를 세지 말고), 그와의 거래가 실제로 의미가 있습니까?",중립
2203,"당신이 그들이 일시 정지 상태를 유지하도록 선택하면, 우리는 당신에게 Zaps를 다시 활성화하도록 상기시켜주기 시작할 때 이메일을 보내드립니다.",중립
2204,사이트 구축을 시작하는 데 도움이되거나 Jimdo에 대해 불분명 한 것이 있으면 기꺼이 도와 드리겠습니다.,중립
2205,우리의 회의는 당신이 참석하는 훨씬 더 효과적 일 것입니다.,중립
2206,귀하의 음성 메일에 따라 ECT Phantom 주식의 100%를 안정적인 자산 펀드로 연기하고 싶습니다.,중립
2207,"Rick, 당신은 이것에 있습니까, 아니면 내가 그것을 봐야합니까?",중립
2208,3 월 25 일 토요일은 저를 위해 일합니다.,중립
2209,그래서 이번 주말에 어디로 카약을 타십니까?,중립
2210,귀하의 의견이나 질문에 감사 드리며 가능하면 귀하의 답변을 해결하려고 노력할 것입니다.,중립
2211,우리는 모든 재정적 필요를 도울 수 있습니다.,중립
2212,우리는 최종 재고 목록을 제출하고 Mary와 함께 해결해야합니다 (좋든 나쁘 든).,중립
2213,계속해서 계속 초대하고 싶습니다.,중립
2214,내가 당신을 만나야 했어요.,중립
2215,우리는 어떻게 개선 할 수 있는지에 대한 아이디어에 크게 감사드립니다.,중립
2216,"앞으로 ""전문 지식 관리""가 필요할 때 전화를 드릴 것입니다.",중립
2217,어디에서 만났습니까?,중립
2218,당신은 어디서 얻었습니까?,중립
2219,Enron은 해당 수익을 준비하는 데 드는 비용을 포함합니까?,중립
2220,주간 다이얼 인 번호 및 암호는 Sherri Sera (713/853-5984) 또는 Suzanne Danz (713/853-6440)에 문의하십시오.,중립
